Bowler,Runs,PitchX,PitchY
S Mahmood,0,7.3136164,0.3333914
S Mahmood,0,6.0614037,0.425008
S Mahmood,0,8.0553695,0.4659338
S Mahmood,1,7.097803,0.309798
S Mahmood,0,8.1711201,0.5794165
S Mahmood,0,7.5975176,0.4983365
GP Balderson,0,4.3895804,0.3052711
GP Balderson,0,4.933841,0.0839885
GP Balderson,0,5.8361778,0.1089208
GP Balderson,1,5.7310049,-0.1244491
GP Balderson,0,7.8346093,-0.0598538
GP Balderson,1,6.1398991,-0.077219
GP Balderson,0,6.3898883,-0.5056509
GP Balderson,0,8.257453,-0.3205779
GP Balderson,0,7.9730519,-0.3909419
GP Balderson,1,7.9992031,-0.4128674
GP Balderson,2,8.6052509,-0.2330164
GP Balderson,0,6.3347062,-0.4215029
GP Balderson,0,6.7414355,-0.3773281
GP Balderson,0,7.1687731,-0.4680065
GP Balderson,0,6.7420686,-0.2953792
GP Balderson,0,6.6139484,-0.3505557
GP Balderson,0,6.8871951,-0.338365
GP Balderson,0,7.7810325,-0.4542865
GP Balderson,0,8.9155601,-0.2452119
GP Balderson,0,6.176563,-0.1129144
GP Balderson,1,5.81377,-0.391006
S Mahmood,0,5.5618861,-0.3211468
S Mahmood,0,6.2160004,-0.3981621
S Mahmood,0,5.9985858,-0.4944439
S Mahmood,0,2.6312895,-0.4220288
S Mahmood,0,8.0815606,-0.2711533
S Mahmood,0,8.6328027,-0.3180199
S Mahmood,0,8.8166385,-0.1906592
S Mahmood,0,7.6022571,-0.0514111
S Mahmood,0,5.9980652,-0.312796
S Mahmood,6,10.6561666,-0.3092407
S Mahmood,0,8.0655264,-0.3190702
S Mahmood,0,5.9154934,-0.3904163
S Mahmood,0,6.0706813,-0.2988381
GP Balderson,2,7.4223296,-0.2265236
GP Balderson,4,8.312291,-0.661733
GP Balderson,0,6.7289778,-0.253378
GP Balderson,1,8.7162419,-0.1983847
GP Balderson,1,7.6317117,-0.38394
GP Balderson,0,8.979466,-0.38015
GP Balderson,0,7.7347401,-0.2680951
GP Balderson,0,8.4899371,-0.3418107
GP Balderson,0,6.3125501,-0.187456
GP Balderson,1,5.3274883,-0.1147149
GP Balderson,1,7.5731498,-0.4411257
GP Balderson,4,8.492488,-0.3224452
GP Balderson,0,3.7456016,-0.1039898
GP Balderson,1,3.6188045,-0.0839871
TH Aspinwall,0,5.3726659,-0.5213273
TH Aspinwall,4,9.5340006,-0.4395769
TH Aspinwall,1,7.5189852,-0.2089801
TH Aspinwall,2,5.0592929,-0.1924669
NM Lyon,0,3.9514844,-0.0589301
TH Aspinwall,0,8.3712593,-0.3699897
TH Aspinwall,1,6.385966,-0.500218
TH Aspinwall,0,7.8275372,0.4511581
TH Aspinwall,0,5.4580562,0.4878334
TH Aspinwall,0,6.9575743,0.6981428
TH Aspinwall,1,3.9112262,-0.4681003
TH Aspinwall,0,6.4558981,0.3639626
TH Aspinwall,0,9.7775267,0.6323992
TH Aspinwall,0,7.9122739,0.4046583
TH Aspinwall,1,7.8033573,0.3283285
TH Aspinwall,0,6.9765487,-0.366351
S Mahmood,2,5.1322029,-0.4978772
S Mahmood,0,5.5121782,-0.3163292
S Mahmood,0,4.5716521,-0.4128078
S Mahmood,1,7.4787704,-0.463892
S Mahmood,0,7.3159635,-0.4554749
WSA Williams,0,8.515782,-0.3842472
WSA Williams,0,7.6493455,-0.3386999
WSA Williams,1,8.6467396,-0.554727
S Mahmood,0,8.6560654,-0.4272399
S Mahmood,0,6.8161179,-0.5007556
S Mahmood,1,11.239214,-0.3114941
S Mahmood,0,8.0841737,-0.4708936
S Mahmood,0,2.6002912,-0.5506398
S Mahmood,0,3.9871592,-0.2652494
WSA Williams,0,7.3272574,-0.5649337
S Mahmood,0,8.2003097,-0.3379696
S Mahmood,0,6.9444733,-0.3645792
S Mahmood,0,8.2463393,-0.5160805
WSA Williams,0,7.4780707,-0.4877065
WSA Williams,1,7.9545918,-0.4560504
WSA Williams,0,6.4113242,-0.4048899
WSA Williams,0,9.2208629,-0.3577892
WSA Williams,0,8.5176987,-0.4842378
GP Balderson,4,5.5060327,-0.3726109
GP Balderson,1,8.6126257,-0.5786932
GP Balderson,0,6.5679852,-0.5794803
GP Balderson,0,7.2775755,-0.343868
GP Balderson,0,7.9375087,-0.3746126
GP Balderson,0,6.1977689,-0.1161709
GP Balderson,0,6.6390325,-0.3537914
GP Balderson,3,4.2793717,-0.0726231
GP Balderson,1,5.7740256,-0.3232918
GP Balderson,2,8.3690763,-0.4259407
GP Balderson,0,7.4279712,-0.2425101
NM Lyon,2,7.3276625,-0.6150007
GP Balderson,0,8.082609,-0.2627625
GP Balderson,1,5.1658234,-0.4011501
GP Balderson,0,4.1791591,-0.3601992
GP Balderson,0,6.6131617,-0.3656307
GP Balderson,4,8.5992935,-0.5729749
GP Balderson,0,6.8221043,-0.2998648
GP Balderson,1,8.0553792,-0.5145099
GP Balderson,0,6.9970797,-0.2090045
GP Balderson,4,6.986734,-0.0406103
GP Balderson,0,7.5818706,-0.4034545
GP Balderson,2,4.8970481,-0.0902045
TH Aspinwall,0,3.5785959,-0.7909613
TH Aspinwall,0,7.8351022,-0.7136206
TH Aspinwall,1,7.7960029,-0.440226
TH Aspinwall,0,5.9576202,-0.4405408
TH Aspinwall,0,8.0220037,-0.4661121
TH Aspinwall,0,8.3664204,-0.7046526
TH Aspinwall,0,3.8588789,-0.3257788
TH Aspinwall,4,3.5561456,-0.4918446
TH Aspinwall,0,7.9848025,-0.469972
TH Aspinwall,0,5.8022411,-0.6280983
TH Aspinwall,0,6.5583683,-0.1544213
TH Aspinwall,2,4.7920897,-0.7112319
TH Aspinwall,0,4.979918,-0.2157474
BA Raine,1,5.7885875,0.46915
BA Raine,0,6.6069522,0.5663749
BA Raine,0,6.6033328,0.314755
BA Raine,1,7.0178524,0.4346615
BA Raine,0,7.6078195,0.3166371
BA Raine,0,5.8143317,0.4349878
BA Raine,0,5.1059142,0.4922977
BA Raine,0,6.199432,0.2249701
BA Raine,0,6.3998347,0.4202303
BA Raine,0,8.2583135,0.2959295
BA Raine,0,7.580082,0.4464247
BA Raine,0,6.8808143,0.4872047
BA Raine,0,6.2311303,0.2836887
BA Raine,0,6.1550904,0.6631681
BA Raine,0,8.1129316,0.4992296
BA Raine,0,7.9364223,0.4615573
BA Raine,4,4.7141262,0.124707
BA Stokes,0,6.9268659,0.4254348
BA Stokes,4,8.7282104,0.1561615
BA Stokes,0,7.6534047,-0.0411625
BA Stokes,1,6.0927174,-0.1598719
BA Stokes,0,5.2506271,0.1529835
BA Stokes,0,9.2495437,-0.1691245
BA Stokes,0,7.6211366,1.0134687
BA Stokes,0,5.653995,0.7030768
BA Stokes,0,8.2292902,0.5606177
BA Stokes,0,3.5359041,0.561226
BA Stokes,0,8.4387562,0.6235065
BA Stokes,0,4.0706854,-0.7397354
BA Stokes,2,8.1045313,-0.5431167
BA Stokes,0,6.3495762,0.4984338
BA Stokes,1,2.8885257,-0.2220358
BA Stokes,1,6.8908229,0.0299694
BA Stokes,1,8.2768542,-0.3151951
P Coughlin,0,6.289424,-0.5127916
P Coughlin,4,7.4070101,-0.6224384
P Coughlin,0,6.6501057,-0.3574248
P Coughlin,1,5.655625,-0.2083652
BA Raine,0,8.1452427,-0.464025
BA Raine,0,8.0074069,-0.4863825
BA Raine,0,6.5062005,-0.4788366
BA Raine,4,7.3821444,-0.3814245
BA Raine,0,7.2789001,-0.430669
BA Raine,0,5.9268289,-0.3419273
CF Parkinson,0,3.1121843,-0.0078163
BA Raine,0,6.3672887,-0.2777307
BA Raine,0,11.6401699,-0.3621769
BA Raine,0,7.6184764,-0.383897
BA Raine,0,8.112809,-0.2459478
BA Raine,0,7.1441254,-0.4787958
CN Ackermann,0,5.0799598,0.4350195
CF Parkinson,0,4.1034094,-0.0491683
CF Parkinson,0,4.0562993,-0.4802397
CF Parkinson,1,2.2033381,-0.0186779
CF Parkinson,0,5.7981513,0.2159162
CF Parkinson,0,4.7060438,0.408312
CF Parkinson,1,3.3274796,0.1043889
BA Raine,0,6.0839255,0.0533993
BA Raine,0,8.1792927,-0.1240796
BA Raine,0,6.1919202,0.0433534
BA Raine,0,7.6133048,-0.1529041
CF Parkinson,0,4.0135331,-0.1800917
CF Parkinson,0,3.8087122,-0.0852241
CF Parkinson,0,3.3549681,-0.0430309
CF Parkinson,0,4.0070731,-0.1587569
CF Parkinson,0,2.4295285,0.0516903
BA Raine,0,7.9395923,0.086342
BA Raine,0,10.7246245,0.6291664
BA Raine,0,9.6041704,0.3101676
CF Parkinson,0,5.9955847,-0.319625
CF Parkinson,0,3.1343145,-0.317907
CF Parkinson,0,6.0653775,-0.3529535
CF Parkinson,0,4.4896645,-0.1590013
CF Parkinson,0,4.8020695,-0.3329762
CF Parkinson,0,3.9007729,-0.4517425
BA Raine,0,7.8371927,0.5302786
BA Raine,1,11.8112341,-0.2161998
BA Raine,0,8.8893142,-0.3320826
BA Raine,0,8.0005127,-0.3430209
BA Raine,0,6.9178619,-0.1818676
CF Parkinson,1,3.1177843,0.0266499
CF Parkinson,0,3.7470044,-0.2397304
CF Parkinson,1,3.9190514,-0.3319176
CF Parkinson,0,5.3433274,0.04167
CF Parkinson,0,5.0643566,0.3669954
BA Raine,0,5.3541791,-0.1328324
BA Raine,1,6.2757717,-0.2505345
CF Parkinson,0,5.1832778,-0.2545775
CF Parkinson,0,4.2663875,-0.3775609
CF Parkinson,2,5.8415461,-0.2741257
CF Parkinson,0,5.16543,-0.04094
BA Raine,0,5.8753302,0.123105
BA Raine,0,7.9127991,-0.2018935
BA Raine,0,5.762382,-0.093123
BA Raine,0,6.6735985,-0.1139539
BA Raine,0,6.6675481,-0.1239691
CF Parkinson,6,4.6880025,0.2056126
CF Parkinson,0,3.8325345,0.3971301
CF Parkinson,0,3.9109461,0.4442156
CF Parkinson,0,4.0597777,-0.1067755
BA Raine,0,6.5976744,-0.2141507
BA Raine,0,13.2326213,-0.2956954
BA Raine,4,7.9696123,-0.1094985
BA Raine,0,8.1015812,-0.3499889
BA Raine,0,7.7512676,-0.1079262
CF Parkinson,0,3.5190893,-0.0823722
CF Parkinson,4,4.3768913,-0.2023816
CF Parkinson,0,3.8686141,-0.1127059
CF Parkinson,0,4.5200226,-0.2971181
BA Stokes,0,7.3750057,-0.0704341
BA Stokes,4,6.1381496,0.5080347
BA Stokes,0,5.3943169,-0.093396
BA Stokes,1,8.3295725,-0.2440963
CF Parkinson,0,3.5295925,0.4656157
CF Parkinson,0,6.0840798,-0.3965603
CF Parkinson,0,3.7098517,-0.0981526
CF Parkinson,0,3.8439632,-0.0168556
CF Parkinson,0,6.1214377,-0.1859807
BA Stokes,0,7.3627884,-0.1234631
BA Stokes,1,7.6267222,-0.1067561
BA Stokes,0,9.1391044,-0.4155217
CF Parkinson,2,4.1221375,-0.3248344
CF Parkinson,1,4.3708368,-0.0888024
CF Parkinson,2,5.9921542,-0.4822362
CF Parkinson,0,4.4975114,-0.1698425
CF Parkinson,1,5.6051208,-0.3327644
BA Stokes,0,4.8242348,-0.3931716
BA Stokes,0,7.7130803,-0.372164
BA Stokes,0,7.7431499,-0.0318184
CF Parkinson,0,3.7335644,-0.2424028
CF Parkinson,0,4.2737284,-0.4096499
BA Stokes,0,9.6620921,-0.4021865
BA Stokes,4,9.933858,-0.4065087
BA Stokes,3,4.6735303,-0.095924
BA Stokes,0,3.0443657,0.0836165
BA Stokes,0,4.9090641,0.0168926
CF Parkinson,1,5.7545626,-0.2738508
CF Parkinson,0,3.1977774,0.4264393
CF Parkinson,4,3.9047758,0.4122294
CF Parkinson,0,4.1712608,0.3894925
CF Parkinson,6,4.2949594,0.5189969
CF Parkinson,0,5.2385965,0.6413564
BA Stokes,1,8.5510384,-0.262697
BA Stokes,1,8.6647693,-0.3430436
BA Stokes,0,6.6853444,-0.59897
CF Parkinson,0,3.1952372,0.8870247
CF Parkinson,0,2.8786802,0.6482717
CF Parkinson,1,4.6009474,0.4207802
CF Parkinson,0,4.0302289,-0.0841123
CF Parkinson,1,3.310681,0.4385762
CF Parkinson,0,5.3982478,-0.1751911
CF Parkinson,0,3.8297067,-0.1570461
P Coughlin,0,5.5132159,0.3301047
P Coughlin,1,7.9471617,0.0299742
P Coughlin,1,10.1958761,-0.5190868
P Coughlin,2,5.1554128,0.4403825
CN Ackermann,0,4.2481643,-0.2105928
CN Ackermann,0,4.748308,-0.2593905
CN Ackermann,0,4.8868472,-0.3537336
CN Ackermann,0,4.0013208,-0.3801996
CN Ackermann,0,4.446627,-0.254225
P Coughlin,0,6.1107746,0.1355487
P Coughlin,0,5.3919548,-0.0437395
P Coughlin,2,7.2747666,0.1345148
P Coughlin,2,6.1061832,-0.0421667
CN Ackermann,0,3.811497,0.2019496
CN Ackermann,0,2.5705558,0.143159
CN Ackermann,2,3.5495672,0.1563377
CN Ackermann,2,4.6337205,0.1262416
P Coughlin,0,7.2671084,-0.2394427
P Coughlin,0,6.8758655,0.0791351
BA Raine,0,9.464975,-0.3714644
BA Raine,4,5.6791576,-0.6659255
BA Raine,0,8.2248018,-0.4037134
BA Raine,0,7.2316103,0.0599351
CF Parkinson,2,5.3464164,-0.2791925
BA Raine,1,8.3620829,-0.5207123
BA Raine,1,5.3621239,0.0732429
BA Raine,1,6.4944219,-0.325267
BA Raine,1,8.1279443,-0.2497119
BA Raine,0,11.9953615,-0.5139119
BA Raine,1,7.9241547,-0.3637879
BA Raine,0,6.8614889,-0.1780357
BA Raine,0,5.4604196,0.0768189
BA Raine,1,6.3086099,-0.2061993
BA Raine,0,7.3941525,0.0268327
BA Raine,0,12.3517708,-0.2522924
BA Raine,0,7.9397132,0.0865379
BA Raine,1,8.2977079,-0.052759
BA Raine,0,9.0258247,-0.3730848
BA Raine,4,12.33148,-0.2375651
BA Raine,0,7.7485134,0.1983505
BA Raine,0,4.5226184,0.4395021
BA Raine,0,7.2376746,0.6977599
CF Parkinson,0,4.2944509,0.360137
BA Raine,1,7.6024259,0.3872788
BA Raine,0,7.2716295,0.5658167
BA Raine,1,3.7724131,0.1306243
BA Raine,0,7.4261956,0.4269035
BA Stokes,1,4.4904715,0.5674963
BA Stokes,0,6.7173545,0.4729732
BA Stokes,0,6.8802275,0.3188135
BA Stokes,0,6.6712869,0.5725659
BA Stokes,0,6.3064734,0.5072908
BA Stokes,0,8.4496301,0.7008793
BA Stokes,1,7.9619984,0.533483
BA Stokes,0,8.3902572,0.5094204
BA Stokes,2,4.8562212,0.3414832
BA Stokes,0,8.19229,0.412387
BA Stokes,0,7.0845365,0.4112905
BA Stokes,4,10.0231528,0.6433121
BA Stokes,0,7.7536694,0.3606516
BA Stokes,0,6.0840075,0.1168254
BA Stokes,0,4.1802925,0.2294991
BA Stokes,0,7.2220896,0.5492771
BA Stokes,0,5.8011912,0.3824693
BA Stokes,1,8.1421031,0.1367364
BA Stokes,0,8.2893628,0.5168244
BA Stokes,0,8.8483664,-0.5311893
BA Stokes,0,7.2128639,-0.6078085
CN Ackermann,0,5.3792003,-0.6326634
CN Ackermann,1,7.2630543,-0.6006491
CN Ackermann,1,6.2332594,-0.7071883
BA Stokes,1,8.5936486,0.6227556
BA Stokes,0,9.1844605,-0.3502096
BA Stokes,0,7.6554808,-0.414593
BA Stokes,0,8.8851827,-0.4663468
CN Ackermann,0,6.9244223,-0.6159851
CN Ackermann,0,4.7866825,-0.1640134
CN Ackermann,0,5.681192,-0.5230507
CN Ackermann,4,4.6680437,-0.3234619
BA Stokes,0,9.2150512,0.7950137
BA Stokes,2,7.6443086,0.6463742
BA Stokes,0,8.8782456,-0.7403269
CF Parkinson,0,5.355787,-0.3140875
BA Stokes,1,7.0522276,-0.8344284
BA Stokes,0,9.3468548,-0.5347689
BA Stokes,0,10.7836031,-0.125251
BA Stokes,0,11.2297567,-0.5352189
BA Stokes,1,11.1417579,-0.3401219
CF Parkinson,1,6.1915766,-0.5722853
BA Stokes,0,12.2617457,-0.2302942
BA Stokes,4,11.2730365,-0.3673126
BA Stokes,0,12.5393554,-0.3851665
BA Stokes,0,9.976605,-0.0150412
BA Stokes,1,8.2324188,-0.1629811
BA Stokes,0,12.2674208,-0.164656
BA Stokes,1,10.6030076,-0.4127855
BA Stokes,2,12.5480145,-0.4021978
BA Stokes,0,7.7762848,-0.3396118
BA Stokes,0,9.5629501,-0.3229576
WSA Williams,0,8.0478944,0.6427469
WSA Williams,0,5.6848702,-0.1697754
WSA Williams,2,8.3283495,0.0552966
WSA Williams,0,6.1831379,0.3439655
WSA Williams,0,6.7485733,0.696743
WSA Williams,0,6.3146691,0.497228
S Mahmood,0,8.6238243,0.5177627
S Mahmood,1,8.6313406,0.3934586
WSA Williams,2,7.3989608,0.2274564
WSA Williams,0,6.9137089,0.3941099
WSA Williams,0,6.4648926,0.2594344
WSA Williams,1,7.9662285,0.2317906
WSA Williams,4,9.108292,-0.4304286
WSA Williams,0,6.7999889,0.0342111
S Mahmood,0,8.0241915,-0.1898856
S Mahmood,0,8.3146572,-0.1575541
S Mahmood,0,8.6106557,-0.341937
S Mahmood,0,11.2714447,-0.3645752
WSA Williams,0,5.6499759,0.3580701
WSA Williams,2,6.8625966,0.1355402
WSA Williams,0,3.1747202,0.8270598
WSA Williams,0,6.0805747,0.3261839
WSA Williams,0,8.5821908,0.7195391
WSA Williams,0,4.7212305,0.5396375
S Mahmood,0,9.2431185,-0.1691922
S Mahmood,0,5.6049175,-0.0632121
S Mahmood,4,9.5066257,-0.1319019
S Mahmood,0,8.9615024,-0.2948984
NM Lyon,0,3.9651603,0.0129471
NM Lyon,0,3.7241374,0.2516901
NM Lyon,0,5.0101757,0.3200298
NM Lyon,4,3.9002091,0.0317875
NM Lyon,4,3.6727099,0.0661906
NM Lyon,1,6.0377369,0.0661154
S Mahmood,4,9.8284108,-0.1541513
S Mahmood,0,9.4103507,-0.1853076
S Mahmood,0,8.8453389,-0.1960672
S Mahmood,1,9.4612567,-0.3272313
NM Lyon,1,3.7823232,0.1304248
NM Lyon,0,4.0775347,0.157172
NM Lyon,0,3.6816875,0.1151468
NM Lyon,1,4.1554274,-0.0820926
GP Balderson,4,7.0763718,0.2072756
GP Balderson,0,7.7530699,-0.0354147
GP Balderson,3,6.0423362,0.2279814
GP Balderson,0,6.4752944,0.1269249
NM Lyon,0,4.2769899,0.0474181
NM Lyon,0,5.2635594,0.1879618
NM Lyon,0,4.1306007,0.1347131
NM Lyon,0,5.4317942,0.2446304
GP Balderson,1,7.7789543,0.0022562
NM Lyon,1,5.2625221,0.2631882
NM Lyon,0,5.3488278,0.4130442
NM Lyon,0,6.034784,0.3747961
NM Lyon,1,5.2791963,0.3044677
NM Lyon,0,5.5804018,0.2005702
NM Lyon,1,4.5057575,0.1184375
NM Lyon,1,5.1366712,0.2174092
NM Lyon,0,5.3200325,0.3978926
NM Lyon,0,4.9491667,0.1719504
NM Lyon,0,5.7351958,0.2449598
NM Lyon,0,3.7006558,0.2326702
NM Lyon,0,3.9434598,0.0474496
NM Lyon,2,6.0457866,0.4188319
NM Lyon,0,4.8954859,0.1037657
NM Lyon,0,4.4989722,0.0515851
NM Lyon,0,5.389906,0.2026762
NM Lyon,1,3.6849796,-0.008797
NM Lyon,0,5.2146702,0.1127224
NM Lyon,0,4.2225598,-0.2139429
NM Lyon,0,5.9267021,0.1265244
NM Lyon,0,5.7123175,-0.0655583
NM Lyon,0,6.3584901,0.2303108
NM Lyon,0,4.8006275,0.203488
NM Lyon,0,5.4068886,0.1092153
NM Lyon,0,4.8407485,0.2256592
NM Lyon,0,4.6905505,0.1036327
NM Lyon,0,4.6765446,-0.0735373
NM Lyon,0,4.611641,-0.1623116
NM Lyon,0,5.1193732,-0.0461801
NM Lyon,0,5.5154104,0.1979698
NM Lyon,0,4.8768576,0.1863836
NM Lyon,1,5.4943896,0.0218502
NM Lyon,1,4.991089,-0.1061097
NM Lyon,1,3.938691,0.1695686
NM Lyon,0,3.870524,-0.1503597
NM Lyon,0,4.0096711,-0.0632761
NM Lyon,0,3.93288,-0.1918876
NM Lyon,0,3.8299119,-0.1105408
NM Lyon,1,5.5908717,0.2063279
NM Lyon,0,4.3043981,-0.0467679
NM Lyon,1,4.6555658,0.0225809
NM Lyon,0,4.921618,0.1914337
NM Lyon,0,4.499483,-0.0292823
NM Lyon,1,4.7714228,-0.3957541
NM Lyon,0,4.4362914,0.0020303
NM Lyon,0,5.3549889,0.180053
NM Lyon,1,5.7149814,0.2074192
NM Lyon,0,3.9693322,-0.0650964
NM Lyon,0,4.0564797,-0.0552738
NM Lyon,4,5.38938,-0.5354136
NM Lyon,1,5.1523502,-0.2676953
NM Lyon,1,3.7049378,0.1832252
NM Lyon,0,5.1998928,0.0620646
NM Lyon,0,5.1922436,0.2053382
NM Lyon,0,5.2286142,0.200368
TH Aspinwall,2,4.9016677,-0.2502284
TH Aspinwall,0,5.8963099,-0.3101665
TH Aspinwall,0,9.0292013,-0.6088368
S Mahmood,6,9.8160781,-0.4358806
S Mahmood,4,7.9228809,-0.4710007
TH Aspinwall,0,7.2904253,-0.1156176
TH Aspinwall,0,6.5134591,-0.1966811
TH Aspinwall,4,4.9565885,-0.6610562
TH Aspinwall,0,4.9415202,-0.5969104
TH Aspinwall,0,8.1484755,-0.598805
S Mahmood,0,3.4729664,-0.0622356
S Mahmood,0,7.1995637,-0.3053617
S Mahmood,6,9.4137271,-0.3294899
S Mahmood,1,7.246282,-0.3378134
TH Aspinwall,1,7.2332645,-0.1954881
TH Aspinwall,0,6.7141038,-0.471915
TH Aspinwall,0,6.3277068,-0.1772828
TH Aspinwall,0,5.3543017,-0.4374133
TH Aspinwall,1,5.5002174,-0.4365263
TH Aspinwall,1,3.6688484,-0.0323507
NM Lyon,1,5.4629222,-0.5268643
TH Aspinwall,1,9.2762689,-0.5967193
TH Aspinwall,0,6.9600543,-0.6719615
TH Aspinwall,0,7.5670052,-0.3337663
TH Aspinwall,1,10.4801868,-0.7110122
TH Aspinwall,0,4.9822887,-0.4109511
TH Aspinwall,0,5.0253677,-0.2212715
TH Aspinwall,1,7.8616704,-0.4894238
TH Aspinwall,0,5.9223269,-0.4500104
TH Aspinwall,2,12.9408477,-0.6263746
TH Aspinwall,0,3.5537529,-0.4144278
TH Aspinwall,0,6.6785508,-0.3455949
NM Lyon,0,6.7867261,-0.4015326
NM Lyon,0,6.653644,-0.3320753
NM Lyon,1,6.7647857,-0.5776259
NM Lyon,0,7.2884843,-0.3830452
GP Balderson,0,6.1865648,-0.2749737
GP Balderson,0,7.6664221,-0.1667613
GP Balderson,0,5.669585,-0.1435386
GP Balderson,0,7.4938669,-0.4225117
GP Balderson,4,5.5592759,-0.1324143
GP Balderson,0,8.8130533,-0.3111789
GP Balderson,2,8.1556168,-0.3876007
NM Lyon,0,4.9538236,-0.395052
NM Lyon,0,5.9678342,-0.296535
NM Lyon,0,4.3225246,-0.5194203
NM Lyon,1,5.5646057,-0.5330033
GP Balderson,0,7.0559932,-0.2994688
GP Balderson,1,6.0359372,-0.2819473
GP Balderson,0,6.2297408,-0.3045343
GP Balderson,1,6.0115838,-0.0812468
GP Balderson,0,6.7744478,-0.1680518
GP Balderson,4,9.7361882,-0.3746195
NM Lyon,0,5.8521298,-0.3967812
NM Lyon,0,6.0638921,-0.514292
NM Lyon,2,6.2483685,-0.590931
GP Balderson,0,6.1736869,-0.3104075
GP Balderson,0,7.5083879,-0.2114011
GP Balderson,4,4.9617492,-0.2980165
GP Balderson,1,4.8234069,-0.208747
GP Balderson,0,5.4521162,-0.3248771
GP Balderson,0,6.937051,-0.260625
GP Balderson,1,7.3596447,-0.1603885
GP Balderson,0,5.0544366,-0.1608805
GP Balderson,1,8.0277258,-0.1347433
GP Balderson,1,6.9958248,-0.1002036
WSA Williams,0,5.922321,-0.5337167
WSA Williams,1,7.0364016,-0.4318767
WSA Williams,4,8.2251042,-0.60143
WSA Williams,0,5.5191039,-0.5535077
WSA Williams,1,8.2484376,-0.6666277
WSA Williams,0,7.3814547,-0.5800725
WSA Williams,0,4.0967183,-0.3990889
WSA Williams,4,8.4637657,-0.5845125
WSA Williams,4,7.337551,-0.816225
WSA Williams,0,7.3112272,-0.4272104
WSA Williams,0,6.8748078,-0.4089407
WSA Williams,2,6.3586827,-0.3533803
NM Lyon,0,5.6571583,-0.4488556
WSA Williams,0,6.1597882,-0.471585
WSA Williams,0,5.9147659,-0.4813919
WSA Williams,0,6.4467072,-0.5199106
TH Aspinwall,2,5.3802801,-0.6437645
TH Aspinwall,4,9.2723284,-0.3429487
TH Aspinwall,1,8.5807691,-0.4331602
TH Aspinwall,4,4.0821581,-0.1705793
LWP Wells,1,6.0073727,-0.2740913
LWP Wells,0,5.76052,-0.3577927
LWP Wells,2,5.453785,-0.4113777
LWP Wells,0,6.6769479,-0.1990836
TH Aspinwall,4,8.6312456,-0.1543587
TH Aspinwall,0,4.7473029,-0.6018519
TH Aspinwall,1,10.4267504,-0.5705411
LWP Wells,0,2.4982175,-0.3432855
LWP Wells,1,2.2641959,-0.3555058
LWP Wells,0,4.2921478,0.0021405
LWP Wells,1,3.4046198,-0.2851278
LWP Wells,2,5.5822921,-0.4432767
LWP Wells,0,3.3719399,-0.197518
TH Aspinwall,4,7.4765229,-0.389034
TH Aspinwall,1,7.5549136,-0.4208603
TH Aspinwall,0,5.7940529,-0.4070933
LWP Wells,1,6.2506869,-0.1220359
LWP Wells,1,3.2174165,-0.4657909
LWP Wells,0,4.4973606,-0.160255
NM Lyon,1,7.7867115,-0.2356118
NM Lyon,0,5.9172095,-0.3529216
LWP Wells,0,1.8628871,0.3227685
LWP Wells,0,2.910909,-0.034155
LWP Wells,3,4.2715827,-0.3604206
LWP Wells,0,5.0646012,-0.1910527
LWP Wells,1,2.2218658,-0.2861155
LWP Wells,0,4.524678,-0.3293796
NM Lyon,0,5.5359201,-0.6030355
LWP Wells,1,5.6135085,-0.2651396
LWP Wells,1,5.4518456,-0.3399573
LWP Wells,1,3.1907993,-0.193246
LWP Wells,0,5.5866853,-0.4159803
LWP Wells,0,5.873155,-0.0992764
NM Lyon,1,6.7435137,-0.5264444
NM Lyon,0,5.7944616,-0.4799709
NM Lyon,0,6.4623589,-0.4816406
NM Lyon,0,5.3323718,-0.5096875
NM Lyon,0,7.069827,-0.3842371
LWP Wells,1,6.6661063,-0.1463819
LWP Wells,1,5.1552941,-0.2310318
LWP Wells,1,8.0247691,-0.3762979
LWP Wells,0,6.6262624,-0.3197334
LWP Wells,1,5.921666,-0.3213613
LWP Wells,1,3.5973252,-0.3779769
NM Lyon,1,6.4120946,-0.2447173
NM Lyon,0,4.563287,-0.1670533
NM Lyon,0,5.010194,-0.3155104
NM Lyon,0,4.5496435,-0.4704607
NM Lyon,0,6.6956601,-0.2147846
NM Lyon,0,7.3567701,-0.3807828
LWP Wells,1,4.1528941,-0.3212376
LWP Wells,0,4.6133742,-0.4330883
LWP Wells,0,5.2590967,-0.2202552
LWP Wells,0,5.0183322,-0.0507382
LWP Wells,4,2.7910403,-0.3703439
NM Lyon,1,6.0414304,-0.4484055
NM Lyon,0,5.2956341,-0.5057349
LWP Wells,1,4.9839317,-0.2361015
LWP Wells,0,5.228369,0.7283036
LWP Wells,0,2.423477,0.1740484
LWP Wells,0,3.2805889,0.4328946
LWP Wells,0,4.1938765,0.6015773
LWP Wells,0,4.7784158,0.8401219
LWP Wells,0,4.3896032,0.5278992
NM Lyon,0,6.4316563,-0.4531532
NM Lyon,1,6.1295542,-0.3775478
LWP Wells,0,4.6503077,-0.3452644
LWP Wells,1,4.178282,-0.7665704
LWP Wells,0,5.168743,0.4062194
LWP Wells,0,5.0860231,0.7482587
LWP Wells,0,3.823606,0.4518867
LWP Wells,4,6.9823243,0.4841945
LWP Wells,6,4.3650013,0.3165138
